UPM,VIV_SEL,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P1_5_3,P2_1,P2_2,P2_3,FAC_VIV,UPM_DIS,EST_DIS,DOMINIO,TLOC,ESTRATO,ENT
2804763,04,3,1,1,1,1,1,1,4,1,,563,07177,291,U,1,2,28
2804763,05,2,1,1,1,1,1,2,3,1,,563,07177,291,U,1,2,28
2804813,01,3,1,1,1,1,1,1,3,1,,716,07178,291,U,1,2,28
2804813,02,2,1,1,1,2,2,2,4,1,,716,07178,291,U,1,2,28
2804813,03,2,1,1,1,1,1,2,1,1,,716,07178,291,U,1,2,28
2804813,04,2,1,1,1,1,1,2,5,1,,716,07178,291,U,1,2,28
2804813,05,2,1,1,1,1,1,2,3,1,,716,07178,291,U,1,2,28
2804821,01,2,1,1,1,1,1,2,2,1,,647,07179,291,U,1,2,28
2804821,02,2,1,1,1,1,2,2,5,1,,647,07179,291,U,1,2,28
2804821,03,3,1,1,1,1,1,1,2,1,,647,07179,291,U,1,2,28
2804821,04,2,1,1,1,1,1,2,5,1,,647,07179,291,U,1,2,28
2804821,05,3,1,1,1,1,1,2,4,1,,647,07179,291,U,1,2,28
2804836,01,2,1,1,1,1,1,2,4,1,,538,07180,291,U,1,2,28
2804836,02,2,1,1,1,1,2,2,3,1,,538,07180,291,U,1,2,28
2804836,03,3,1,1,1,1,1,2,5,1,,538,07180,291,U,1,2,28
2860478,08,3,5,5,1,2,2,2,1,1,,551,07310,288,R,4,1,28
2860478,09,2,6,5,1,1,1,2,1,1,,551,07310,288,R,4,1,28
2860478,10,2,6,5,1,2,2,1,3,1,,551,07310,288,R,4,1,28
2860478,11,2,6,2,1,1,1,2,5,1,,551,07310,288,R,4,1,28
2860478,12,2,6,2,1,1,1,1,3,1,,551,07310,288,R,4,1,28
2860478,13,2,6,2,1,1,1,1,5,1,,551,07310,288,R,4,1,28
2860478,14,2,6,2,1,1,1,1,5,1,,551,07310,288,R,4,1,28
2860478,15,2,6,2,1,1,1,2,4,1,,551,07310,288,R,4,1,28
2860478,17,2,6,5,1,1,1,1,4,1,,551,07310,288,R,4,1,28
2860478,18,2,6,2,2,2,2,2,5,1,,551,07310,288,R,4,1,28
2860478,19,2,6,5,1,1,2,1,2,1,,551,07310,288,R,4,1,28
2860478,20,2,6,5,1,1,1,1,4,1,,551,07310,288,R,4,1,28
2860479,01,2,1,2,1,1,1,1,3,1,,618,07311,288,R,4,1,28
2860479,02,3,1,2,1,1,1,1,5,1,,618,07311,288,R,4,1,28
2860479,03,2,1,2,1,1,1,2,1,1,,618,07311,288,R,4,1,28
2860479,04,3,4,2,1,1,2,2,1,1,,618,07311,288,R,4,1,28
2860479,05,2,1,5,1,1,1,1,3,1,,618,07311,288,R,4,1,28
2860479,06,2,1,5,1,1,2,1,4,1,,618,07311,288,R,4,1,28
2860479,07,2,1,2,1,1,1,1,7,1,,618,07311,288,R,4,1,28
2860479,08,2,2,2,1,1,2,2,5,1,,618,07311,288,R,4,1,28
2860479,09,2,2,5,1,2,2,2,1,1,,618,07311,288,R,4,1,28
2860479,10,2,2,5,1,1,1,1,4,1,,618,07311,288,R,4,1,28
2860479,11,2,1,2,1,1,2,2,4,1,,618,07311,288,R,4,1,28
2860479,12,2,1,1,1,1,1,1,2,1,,618,07311,288,R,4,1,28
2860479,13,3,1,2,1,1,1,2,3,1,,618,07311,288,R,4,1,28
2860479,14,2,1,1,1,1,1,1,2,1,,618,07311,288,R,4,1,28
2860479,15,2,2,1,1,2,1,2,1,1,,618,07311,288,R,4,1,28
2860479,16,1,1,2,1,1,2,2,1,1,,618,07311,288,R,4,1,28
2860479,17,2,2,1,1,1,1,1,4,1,,618,07311,288,R,4,1,28
2860479,18,2,1,1,1,1,1,2,2,1,,618,07311,288,R,4,1,28
2860479,19,2,2,1,1,2,1,1,2,1,,618,07311,288,R,4,1,28
2860605,01,2,1,1,1,1,2,2,3,1,,471,07312,288,R,4,1,28
2860605,02,2,1,1,1,1,1,2,2,1,,471,07312,288,R,4,1,28
2860605,03,2,2,2,1,1,1,1,6,1,,471,07312,288,R,4,1,28
2860605,04,2,1,1,1,1,2,2,1,1,,471,07312,288,R,4,1,28
2860605,05,2,1,1,1,1,1,1,2,1,,471,07312,288,R,4,1,28
2860605,06,2,1,1,1,2,1,1,1,1,,471,07312,288,R,4,1,28
2860605,07,2,1,3,1,1,1,1,3,1,,471,07312,288,R,4,1,28
2860605,09,2,2,1,1,1,1,1,3,1,,471,07312,288,R,4,1,28
2860605,10,3,1,1,1,1,1,1,6,1,,471,07312,288,R,4,1,28
2860605,11,2,1,2,1,1,1,1,5,1,,471,07312,288,R,4,1,28
2860605,12,2,2,1,1,1,1,2,3,1,,471,07312,288,R,4,1,28
2860605,13,3,1,1,1,1,1,1,4,1,,471,07312,288,R,4,1,28
2860605,15,2,6,5,1,1,1,2,1,1,,471,07312,288,R,4,1,28
2860605,16,2,2,2,1,1,1,2,5,1,,471,07312,288,R,4,1,28
2860605,17,3,1,2,1,1,1,1,4,1,,471,07312,288,R,4,1,28
2860605,18,1,2,2,1,1,1,2,5,1,,471,07312,288,R,4,1,28
2860605,20,2,1,2,1,1,2,2,3,1,,471,07312,288,R,4,1,28
2860608,01,2,1,1,1,1,1,1,2,1,,527,07313,288,R,4,1,28
2860608,02,3,1,1,1,1,1,1,5,1,,527,07313,288,R,4,1,28
2860608,03,2,1,1,1,1,1,2,1,1,,527,07313,288,R,4,1,28
2860608,04,2,1,1,1,1,1,2,3,1,,527,07313,288,R,4,1,28
2860608,05,2,2,2,1,1,1,2,3,1,,527,07313,288,R,4,1,28
2860608,06,2,1,1,1,1,1,1,3,1,,527,07313,288,R,4,1,28
2860608,07,2,2,2,1,1,1,1,2,1,,527,07313,288,R,4,1,28
2860608,08,2,1,2,1,1,1,1,4,1,,527,07313,288,R,4,1,28
2860608,09,2,1,2,1,1,1,2,6,1,,527,07313,288,R,4,1,28
2860608,10,2,1,2,1,1,1,2,2,1,,527,07313,288,R,4,1,28
2860608,11,2,2,1,1,1,1,1,3,1,,527,07313,288,R,4,1,28
2860608,12,2,2,1,1,1,1,1,3,1,,527,07313,288,R,4,1,28
2860608,13,2,1,1,1,1,1,1,4,1,,527,07313,288,R,4,1,28
2701833,07,2,2,1,1,1,1,2,4,1,,446,06928,278,U,3,2,27
2701833,08,2,6,1,1,1,1,2,3,1,,446,06928,278,U,3,2,27
2701833,09,2,6,1,1,1,1,1,4,1,,446,06928,278,U,3,2,27
2701833,10,2,2,1,1,1,1,1,3,1,,446,06928,278,U,3,2,27
2701833,11,2,6,1,1,2,2,2,3,1,,446,06928,278,U,3,2,27
2701833,12,2,6,1,1,1,1,2,5,1,,446,06928,278,U,3,2,27
2701833,13,2,1,3,1,1,1,1,4,1,,446,06928,278,U,3,2,27
2701833,14,2,2,1,1,1,1,2,3,1,,446,06928,278,U,3,2,27
2701833,16,3,1,1,1,1,1,2,6,1,,446,06928,278,U,3,2,27
2701833,17,3,1,1,1,1,1,2,3,1,,446,06928,278,U,3,2,27
2701833,19,2,6,1,1,1,1,2,4,1,,446,06928,278,U,3,2,27
2701833,20,2,6,1,1,1,2,2,3,1,,446,06928,278,U,3,2,27
2701851,01,3,1,1,1,1,1,2,5,1,,367,06929,278,U,3,2,27
2701851,02,3,1,1,1,1,1,1,4,1,,367,06929,278,U,3,2,27
2701851,03,2,1,1,1,1,1,1,2,1,,367,06929,278,U,3,2,27
2701851,04,3,1,1,1,1,1,2,2,1,,367,06929,278,U,3,2,27
2701851,05,2,1,1,1,1,1,2,3,1,,367,06929,278,U,3,2,27
2701851,06,3,1,1,1,1,1,2,3,1,,367,06929,278,U,3,2,27
2701851,07,3,1,1,1,1,2,1,2,1,,367,06929,278,U,3,2,27
2701851,08,3,1,1,1,1,1,1,2,1,,367,06929,278,U,3,2,27
2701851,10,2,1,1,1,1,1,2,3,1,,367,06929,278,U,3,2,27
2701851,11,3,1,1,1,1,1,1,4,1,,367,06929,278,U,3,2,27
2701851,12,3,1,1,1,1,2,2,1,1,,367,06929,278,U,3,2,27
2701851,13,3,1,1,1,1,1,2,1,1,,367,06929,278,U,3,2,27
2701851,14,3,1,1,1,1,1,2,4,1,,367,06929,278,U,3,2,27
2701851,15,3,1,1,1,1,1,1,3,1,,367,06929,278,U,3,2,27
2701851,16,2,1,1,1,1,2,2,1,1,,367,06929,278,U,3,2,27
2701851,18,3,1,1,1,1,1,1,5,1,,367,06929,278,U,3,2,27
2701851,20,3,1,1,1,1,1,2,5,1,,367,06929,278,U,3,2,27
2701888,01,3,1,1,1,2,2,2,4,1,,387,06930,278,U,3,2,27
2701888,02,3,1,1,1,1,1,2,3,1,,387,06930,278,U,3,2,27
2701888,03,2,1,1,1,1,2,1,6,1,,387,06930,278,U,3,2,27
2701888,04,2,1,1,1,1,1,1,5,1,,387,06930,278,U,3,2,27
2701888,05,2,1,1,1,1,1,1,5,1,,387,06930,278,U,3,2,27
2701888,06,2,1,1,1,1,2,2,5,1,,387,06930,278,U,3,2,27
2701888,07,2,1,1,1,1,2,2,1,1,,387,06930,278,U,3,2,27
2701888,08,2,2,1,1,2,1,2,5,1,,387,06930,278,U,3,2,27
2701888,09,3,1,1,1,1,1,1,2,1,,387,06930,278,U,3,2,27
2701888,10,3,6,1,1,1,1,1,6,1,,387,06930,278,U,3,2,27
2701888,11,2,1,1,1,1,1,2,3,1,,387,06930,278,U,3,2,27
2701888,12,2,1,1,1,1,2,2,1,1,,387,06930,278,U,3,2,27
2701888,14,2,2,1,1,2,2,2,6,1,,387,06930,278,U,3,2,27
2701888,15,3,2,1,1,1,1,2,3,1,,387,06930,278,U,3,2,27
2701888,16,2,1,1,1,1,2,2,5,1,,387,06930,278,U,3,2,27
2701888,17,2,2,1,1,1,1,2,4,1,,387,06930,278,U,3,2,27
2701888,18,2,1,1,1,1,1,2,5,1,,387,06930,278,U,3,2,27
2701888,19,2,1,1,1,1,1,2,2,1,,387,06930,278,U,3,2,27
2701888,20,2,2,3,1,1,1,2,7,1,,387,06930,278,U,3,2,27
2701893,01,2,2,1,1,1,1,1,2,1,,379,06931,278,U,3,2,27
2701893,02,2,1,2,1,1,1,1,3,1,,379,06931,278,U,3,2,27
2701893,03,2,1,1,1,1,1,2,3,1,,379,06931,278,U,3,2,27
2701893,04,2,2,1,1,1,2,2,5,1,,379,06931,278,U,3,2,27
2701893,05,2,1,1,1,1,2,2,6,1,,379,06931,278,U,3,2,27
2701893,06,3,2,1,1,1,1,1,4,1,,379,06931,278,U,3,2,27
2701893,08,2,1,3,1,1,1,2,2,1,,379,06931,278,U,3,2,27
2701893,09,2,1,2,1,1,1,2,3,1,,379,06931,278,U,3,2,27
2701893,10,3,1,1,1,1,1,1,6,1,,379,06931,278,U,3,2,27
2701893,11,2,1,4,1,1,1,1,1,1,,379,06931,278,U,3,2,27
2701893,12,2,1,1,1,1,1,2,3,1,,379,06931,278,U,3,2,27
2760870,17,2,2,2,1,1,1,2,1,1,,307,06986,279,R,4,1,27
2760870,18,2,3,2,1,1,1,2,3,1,,307,06986,279,R,4,1,27
2760870,19,1,3,2,1,2,2,2,2,1,,307,06986,279,R,4,1,27
2760870,20,2,1,2,1,1,1,2,8,1,,307,06986,279,R,4,1,27
2760870,21,2,2,2,1,1,1,1,3,1,,307,06986,279,R,4,1,27
2760870,22,2,2,2,1,1,1,2,5,1,,307,06986,279,R,4,1,27
2760880,01,3,2,4,1,1,1,2,2,1,,293,06987,280,R,4,2,27
2760880,02,2,1,4,1,2,2,2,2,1,,293,06987,280,R,4,2,27
2760880,04,3,1,1,1,1,1,1,5,1,,293,06987,280,R,4,2,27
2760880,05,3,1,1,1,1,1,2,3,1,,293,06987,280,R,4,2,27
2760880,06,3,1,2,1,1,1,2,3,1,,293,06987,280,R,4,2,27
2760880,07,3,2,2,1,1,1,1,2,1,,293,06987,280,R,4,2,27
2760880,08,3,1,2,1,1,1,1,2,1,,293,06987,280,R,4,2,27
2760880,09,2,1,2,1,1,1,2,7,1,,293,06987,280,R,4,2,27
2760880,10,3,1,2,1,1,1,1,2,1,,293,06987,280,R,4,2,27
2760880,11,3,1,1,1,1,1,1,6,1,,293,06987,280,R,4,2,27
2760880,12,2,2,2,1,1,1,2,4,1,,293,06987,280,R,4,2,27
2760880,13,2,1,2,1,1,2,2,1,1,,293,06987,280,R,4,2,27
2760880,15,3,1,2,1,1,1,2,5,1,,293,06987,280,R,4,2,27
2760880,16,2,1,2,1,1,1,2,5,1,,293,06987,280,R,4,2,27
2760880,18,2,2,2,1,2,2,2,6,1,,293,06987,280,R,4,2,27
2760880,19,2,1,2,1,1,1,2,4,1,,293,06987,280,R,4,2,27
2760880,20,2,1,2,1,1,2,2,3,1,,293,06987,280,R,4,2,27
2760887,02,2,1,1,1,1,1,1,4,1,,395,06988,280,R,4,2,27
2760887,04,3,1,2,1,1,1,1,1,1,,395,06988,280,R,4,2,27
2760887,05,2,1,2,1,1,1,1,4,1,,395,06988,280,R,4,2,27
2760887,06,3,1,1,1,1,1,2,4,1,,395,06988,280,R,4,2,27
2760887,07,3,1,2,1,1,1,1,5,1,,395,06988,280,R,4,2,27
2760887,08,3,2,2,1,1,1,1,5,1,,395,06988,280,R,4,2,27
2760887,09,2,1,2,1,1,2,2,2,1,,395,06988,280,R,4,2,27
2760887,10,2,2,2,1,1,1,2,5,1,,395,06988,280,R,4,2,27
2760887,11,2,2,1,1,1,1,2,6,1,,395,06988,280,R,4,2,27
2760887,12,3,1,2,1,1,1,1,5,1,,395,06988,280,R,4,2,27
2760887,13,2,2,2,1,2,2,2,4,1,,395,06988,280,R,4,2,27
2760887,14,2,1,2,1,2,2,2,1,1,,395,06988,280,R,4,2,27
2760887,15,2,2,2,1,1,1,2,3,1,,395,06988,280,R,4,2,27
2760887,16,3,1,2,1,1,1,2,4,1,,395,06988,280,R,4,2,27
2760887,17,2,2,1,1,1,1,2,4,1,,395,06988,280,R,4,2,27
2760887,18,2,1,2,1,1,2,2,3,1,,395,06988,280,R,4,2,27
2760887,19,2,2,2,1,1,1,2,5,1,,395,06988,280,R,4,2,27
2760887,20,2,1,1,1,1,1,2,3,1,,395,06988,280,R,4,2,27
2760887,21,3,1,2,1,1,1,2,5,1,,395,06988,280,R,4,2,27
2760918,01,2,6,2,1,2,2,2,1,1,,374,06989,280,R,4,2,27
2760918,02,2,6,2,1,1,2,2,3,1,,374,06989,280,R,4,2,27
2760918,03,3,6,2,1,2,2,2,5,1,,374,06989,280,R,4,2,27
2760918,05,3,1,2,1,1,2,2,3,1,,374,06989,280,R,4,2,27
2760918,06,3,1,2,1,1,1,2,1,1,,374,06989,280,R,4,2,27
2760918,07,3,2,2,1,1,2,2,2,1,,374,06989,280,R,4,2,27
2760918,08,2,2,2,1,1,2,2,1,1,,374,06989,280,R,4,2,27
2760918,09,3,1,2,1,1,1,2,1,1,,374,06989,280,R,4,2,27
2760918,10,3,1,2,1,1,1,1,2,1,,374,06989,280,R,4,2,27
2760918,11,2,2,2,1,1,1,2,4,1,,374,06989,280,R,4,2,27
2760918,12,2,2,2,1,1,1,1,8,1,,374,06989,280,R,4,2,27
2760918,13,2,4,2,1,2,2,2,1,1,,374,06989,280,R,4,2,27
2760918,14,2,1,2,1,1,1,1,3,1,,374,06989,280,R,4,2,27
2760918,15,2,1,2,1,1,1,2,5,1,,374,06989,280,R,4,2,27
2760918,16,3,1,2,1,1,1,1,7,2,2,374,06989,280,R,4,2,27
2760918,17,2,2,2,1,1,1,2,4,1,,374,06989,280,R,4,2,27
2760918,18,3,1,2,1,1,1,1,4,1,,374,06989,280,R,4,2,27
2804836,04,2,1,1,1,1,1,2,4,1,,538,07180,291,U,1,2,28
2804836,05,2,1,1,1,1,1,2,2,1,,538,07180,291,U,1,2,28
2804841,01,2,1,1,1,1,1,1,2,1,,831,07181,290,U,1,1,28
2804841,02,2,1,1,1,1,1,2,3,1,,831,07181,290,U,1,1,28
2804841,03,2,1,1,1,1,1,1,6,1,,831,07181,290,U,1,1,28
2804841,04,2,1,1,1,1,1,1,4,1,,831,07181,290,U,1,1,28
2804841,05,2,1,1,1,1,1,1,4,1,,831,07181,290,U,1,1,28
2804853,01,2,2,1,1,1,1,2,1,1,,582,07182,291,U,1,2,28
2804853,02,2,1,1,1,1,1,1,4,1,,582,07182,291,U,1,2,28
2804853,03,2,1,1,1,1,1,1,4,1,,582,07182,291,U,1,2,28
2804853,04,2,1,1,1,1,1,1,4,1,,582,07182,291,U,1,2,28
2804853,05,2,1,1,1,1,2,1,3,1,,582,07182,291,U,1,2,28
2804949,01,2,1,1,1,1,1,1,2,1,,553,07183,293,U,1,4,28
2804949,03,2,1,1,1,1,1,1,2,1,,553,07183,293,U,1,4,28
2804949,04,2,1,1,1,1,2,2,4,1,,553,07183,293,U,1,4,28
2804949,05,3,1,1,1,1,2,2,2,1,,553,07183,293,U,1,4,28
2804955,01,3,1,1,1,1,1,2,3,1,,566,07184,293,U,1,4,28
2804955,02,2,1,1,1,1,1,2,3,1,,566,07184,293,U,1,4,28
2804955,03,3,1,1,1,1,1,1,7,1,,566,07184,293,U,1,4,28
2804955,05,3,1,1,1,1,1,1,3,1,,566,07184,293,U,1,4,28
2804976,01,2,1,1,1,1,1,1,5,1,,614,07185,292,U,1,3,28
2804976,02,2,1,1,1,1,1,1,3,1,,614,07185,292,U,1,3,28
2804976,03,2,1,1,1,1,2,2,2,1,,614,07185,292,U,1,3,28
2804976,04,2,2,1,1,1,2,2,2,1,,614,07185,292,U,1,3,28
2804976,05,2,1,1,1,1,1,2,5,1,,614,07185,292,U,1,3,28
2804986,01,2,1,1,1,1,2,2,4,1,,653,07186,293,U,1,4,28
2804986,02,3,1,1,1,1,1,1,5,1,,653,07186,293,U,1,4,28
2804986,03,2,1,1,1,1,1,1,2,1,,653,07186,293,U,1,4,28
2804986,04,2,1,1,1,1,2,2,3,1,,653,07186,293,U,1,4,28
2804986,05,2,1,1,1,1,1,2,4,1,,653,07186,293,U,1,4,28
2805031,01,2,1,1,1,1,1,1,4,1,,678,07187,293,U,1,4,28
2805031,02,2,1,1,1,1,1,1,2,1,,678,07187,293,U,1,4,28
2805031,03,3,1,1,1,1,2,2,1,1,,678,07187,293,U,1,4,28
2805031,04,3,1,1,1,1,1,2,3,1,,678,07187,293,U,1,4,28
2805031,05,3,1,1,1,2,2,2,1,1,,678,07187,293,U,1,4,28
2805038,01,2,1,1,1,1,1,1,3,1,,417,07188,292,U,1,3,28
2805038,03,2,1,1,1,1,2,2,9,1,,417,07188,292,U,1,3,28
2805038,04,2,1,1,1,1,1,1,4,1,,417,07188,292,U,1,3,28
2805038,05,2,1,1,1,1,1,1,4,1,,417,07188,292,U,1,3,28
2805041,01,2,1,1,1,1,1,1,6,1,,532,07189,293,U,1,4,28
2805041,02,2,1,1,1,1,1,2,3,1,,532,07189,293,U,1,4,28
2805041,05,2,1,1,1,1,1,2,3,1,,532,07189,293,U,1,4,28
2805043,01,3,1,1,1,1,1,1,4,1,,628,07190,293,U,1,4,28
2805043,03,2,1,1,1,1,1,2,3,1,,628,07190,293,U,1,4,28
2805043,04,2,1,1,1,1,1,1,4,1,,628,07190,293,U,1,4,28
2805043,05,2,1,1,1,1,1,2,1,1,,628,07190,293,U,1,4,28
2805062,01,2,1,1,1,1,1,1,4,1,,598,07191,293,U,1,4,28
2805062,02,2,1,1,1,1,1,1,5,1,,598,07191,293,U,1,4,28
2805062,03,3,1,1,1,1,1,2,4,1,,598,07191,293,U,1,4,28
2805062,04,2,1,1,1,1,2,2,1,1,,598,07191,293,U,1,4,28
2805062,05,3,1,1,1,1,1,1,2,1,,598,07191,293,U,1,4,28
2805075,01,2,1,1,1,1,1,2,6,1,,556,07192,293,U,1,4,28
2805075,02,3,1,1,1,1,1,2,2,1,,556,07192,293,U,1,4,28
2805075,03,2,1,1,1,1,2,2,6,1,,556,07192,293,U,1,4,28
2805075,04,2,1,1,1,1,2,2,1,1,,556,07192,293,U,1,4,28
2805075,05,3,1,1,1,1,1,1,4,1,,556,07192,293,U,1,4,28
2805082,01,3,1,1,1,1,1,1,4,1,,788,07193,293,U,1,4,28
2805082,02,3,1,1,1,1,1,1,3,1,,788,07193,293,U,1,4,28
2860608,14,2,1,5,1,1,1,2,3,1,,527,07313,288,R,4,1,28
2860608,15,2,1,1,1,1,1,1,2,1,,527,07313,288,R,4,1,28
2860608,16,2,1,1,1,1,1,1,2,1,,527,07313,288,R,4,1,28
2860608,17,2,6,1,1,1,1,1,2,1,,527,07313,288,R,4,1,28
2860608,19,2,2,2,1,1,1,1,2,1,,527,07313,288,R,4,1,28
2860608,20,2,1,1,1,1,2,2,2,1,,527,07313,288,R,4,1,28
2860623,01,2,1,1,1,1,1,1,4,1,,499,07314,289,R,4,2,28
2860623,02,3,1,1,1,1,1,1,4,1,,499,07314,289,R,4,2,28
2860623,03,3,1,1,1,1,1,2,1,1,,499,07314,289,R,4,2,28
2860623,04,3,1,1,1,1,1,2,3,1,,499,07314,289,R,4,2,28
2860623,05,3,1,1,1,1,1,1,4,1,,499,07314,289,R,4,2,28
2860623,06,3,1,1,1,1,1,2,1,1,,499,07314,289,R,4,2,28
2860623,07,3,1,1,1,1,2,2,1,1,,499,07314,289,R,4,2,28
2860623,08,3,1,1,1,1,1,1,2,1,,499,07314,289,R,4,2,28
2860623,09,3,1,1,1,2,1,2,1,1,,499,07314,289,R,4,2,28
2860623,10,3,1,1,1,1,2,1,1,1,,499,07314,289,R,4,2,28
2860623,11,2,1,1,1,1,1,1,2,1,,499,07314,289,R,4,2,28
2860623,12,2,1,1,1,1,1,1,1,1,,499,07314,289,R,4,2,28
2860623,13,2,1,1,1,1,1,1,2,1,,499,07314,289,R,4,2,28
2860623,14,3,1,1,1,1,1,1,2,1,,499,07314,289,R,4,2,28
2860623,16,3,1,1,1,1,1,1,3,1,,499,07314,289,R,4,2,28
2860623,17,3,1,1,1,1,1,1,5,1,,499,07314,289,R,4,2,28
2860623,18,3,1,1,1,1,1,2,3,1,,499,07314,289,R,4,2,28
2860623,20,2,1,1,1,1,1,1,4,1,,499,07314,289,R,4,2,28
2900002,02,2,1,1,1,1,2,2,3,1,,130,07315,301,U,2,2,29
2900002,03,2,2,1,1,2,2,2,1,1,,130,07315,301,U,2,2,29
2900002,04,2,1,1,1,1,2,2,2,1,,130,07315,301,U,2,2,29
2900002,05,3,1,1,1,1,1,1,5,1,,130,07315,301,U,2,2,29
2900006,01,3,1,1,1,1,1,2,5,1,,196,07316,302,U,2,3,29
2900006,02,3,1,1,1,1,2,2,1,1,,196,07316,302,U,2,3,29
2900006,03,3,1,1,1,1,1,2,5,2,2,196,07316,302,U,2,3,29
2900006,04,3,1,1,1,1,1,1,4,1,,196,07316,302,U,2,3,29
2900006,05,3,1,1,1,1,1,2,2,1,,196,07316,302,U,2,3,29
2900026,01,3,1,1,1,1,1,1,7,1,,131,07317,301,U,2,2,29
2900026,03,2,1,1,1,1,1,1,5,1,,131,07317,301,U,2,2,29
2900026,05,3,1,1,1,2,2,2,3,1,,131,07317,301,U,2,2,29
2900044,01,3,1,1,1,2,2,1,1,1,,180,07318,302,U,2,3,29
2900044,02,3,1,1,1,1,2,2,4,1,,180,07318,302,U,2,3,29
2900044,03,2,1,1,1,2,2,2,6,1,,180,07318,302,U,2,3,29
2900044,04,3,1,1,1,1,1,1,5,1,,180,07318,302,U,2,3,29
2900053,02,3,1,1,1,1,1,1,7,1,,179,07319,302,U,2,3,29
2900053,03,3,1,1,1,1,1,2,2,1,,179,07319,302,U,2,3,29
2900053,04,3,1,1,1,1,1,1,4,1,,179,07319,302,U,2,3,29
2900054,02,2,1,1,1,1,2,2,2,1,,174,07320,302,U,2,3,29
2900054,03,3,1,1,1,1,1,1,3,1,,174,07320,302,U,2,3,29
2900054,04,2,1,1,1,1,1,1,4,1,,174,07320,302,U,2,3,29
2900054,05,2,1,1,1,1,2,2,4,1,,174,07320,302,U,2,3,29
2900096,01,3,1,1,1,1,1,1,2,1,,167,07321,302,U,2,3,29
2900096,02,3,1,1,1,1,1,1,4,1,,167,07321,302,U,2,3,29
2900096,03,3,1,1,1,1,1,2,3,1,,167,07321,302,U,2,3,29
2900096,04,2,1,1,1,1,2,1,4,1,,167,07321,302,U,2,3,29
2900096,05,2,2,1,1,1,2,2,4,1,,167,07321,302,U,2,3,29
2900097,01,1,1,1,1,1,2,2,4,1,,159,07322,301,U,2,2,29
2900097,02,3,1,1,1,1,1,1,3,1,,159,07322,301,U,2,2,29
2900097,03,2,2,1,1,1,1,2,4,1,,159,07322,301,U,2,2,29
2900097,04,3,1,1,1,1,2,1,6,1,,159,07322,301,U,2,2,29
2701893,13,2,1,1,1,1,1,1,3,1,,379,06931,278,U,3,2,27
2701893,14,2,1,1,1,1,1,1,4,1,,379,06931,278,U,3,2,27
2701893,15,2,2,2,1,1,2,2,5,1,,379,06931,278,U,3,2,27
2701893,16,3,1,1,1,1,1,2,5,1,,379,06931,278,U,3,2,27
2701893,17,3,1,1,1,1,1,1,4,1,,379,06931,278,U,3,2,27
2701893,18,2,6,1,1,1,1,1,2,1,,379,06931,278,U,3,2,27
2701893,19,2,1,1,1,1,1,1,4,1,,379,06931,278,U,3,2,27
2701893,20,2,1,1,1,1,1,2,4,1,,379,06931,278,U,3,2,27
2701919,01,2,1,1,1,1,2,2,4,1,,419,06932,278,U,3,2,27
2701919,02,3,1,2,1,1,1,1,2,1,,419,06932,278,U,3,2,27
2701919,03,2,1,1,1,1,1,2,4,1,,419,06932,278,U,3,2,27
2701919,04,2,1,1,1,1,1,1,3,1,,419,06932,278,U,3,2,27
2701919,05,3,1,1,1,1,1,2,2,1,,419,06932,278,U,3,2,27
2701919,06,2,2,2,1,1,1,2,2,1,,419,06932,278,U,3,2,27
2701919,07,3,1,1,1,1,1,2,5,1,,419,06932,278,U,3,2,27
2701919,08,2,1,2,1,1,1,2,3,1,,419,06932,278,U,3,2,27
2701919,09,2,1,2,1,1,1,2,1,1,,419,06932,278,U,3,2,27
2701919,10,2,1,2,1,1,1,1,4,1,,419,06932,278,U,3,2,27
2701919,11,2,6,2,1,1,2,2,2,1,,419,06932,278,U,3,2,27
2701919,12,2,1,1,1,2,1,2,1,1,,419,06932,278,U,3,2,27
2701919,13,2,1,2,1,1,2,2,4,1,,419,06932,278,U,3,2,27
2701919,14,3,1,2,1,1,2,2,2,1,,419,06932,278,U,3,2,27
2701919,15,2,2,2,1,1,2,2,4,1,,419,06932,278,U,3,2,27
2701919,16,2,1,2,1,1,1,2,8,1,,419,06932,278,U,3,2,27
2701919,18,2,4,2,1,2,2,2,2,1,,419,06932,278,U,3,2,27
2701919,20,3,1,1,1,1,1,1,4,1,,419,06932,278,U,3,2,27
2701944,01,2,1,1,1,1,1,1,5,1,,388,06933,278,U,3,2,27
2701944,02,3,1,1,1,1,1,1,5,1,,388,06933,278,U,3,2,27
2701944,03,3,1,1,1,1,1,1,3,1,,388,06933,278,U,3,2,27
2701944,04,3,1,1,1,1,1,1,1,1,,388,06933,278,U,3,2,27
2701944,05,2,1,1,1,1,1,2,2,1,,388,06933,278,U,3,2,27
2701944,07,2,1,1,1,1,1,1,1,1,,388,06933,278,U,3,2,27
2701944,08,2,1,1,1,1,1,2,3,1,,388,06933,278,U,3,2,27
2701944,09,3,1,1,1,1,1,2,5,1,,388,06933,278,U,3,2,27
2701944,10,3,1,1,1,1,1,1,6,2,2,388,06933,278,U,3,2,27
2701944,11,2,1,2,1,1,1,2,4,1,,388,06933,278,U,3,2,27
2701944,12,2,1,2,1,2,2,2,2,1,,388,06933,278,U,3,2,27
2701944,13,3,1,1,1,1,1,1,2,1,,388,06933,278,U,3,2,27
2701944,14,2,1,4,1,1,1,2,7,1,,388,06933,278,U,3,2,27
